tweet,ironic
Bien esta celebrar el Dia Mundial del Agua pero urge el Dia Mundial del Grifo para no derrochar a litros lo que cuesta muchas gotas.,0
"el, @jcarlosperezj es el capitan de esas Promos junto a su equipo de TVE...",0
"ERC: los toros en Cataluna, con la Legion. @TelediarioInter 20:30",0
Hoy en @hora25 a las 22:00 la muerte del asesino de Tolousse y la Ley de Transparencia que manana aprueba el gobierno,0
"Me pregunto si el tipo que coloca el cartel amarillo de ""peligro, suelo deslizante"", no se cae al llegar al centro del charco.",0
"Veo q la tortilla de patatas provoca grandes debates, dire que me gusta poco cuajada, con el huevo un poco crudo por dentro y no muy ancha.",0
NO JODAS... SI? RT @Vale_trad: Acabo de ver a @Buenafuente por el Raval!,0
"PECES BARBA ?RT @lvicmartin: ""@dexmith: @Buenafuente @ClaraZumo Sin barba pareces Berto.""sin Berto pareces.... ?barba?",0
"RT @magisiglesias: @sevillajordi Manana viernes 12,30 con alumnos CC Politicas Uni Carlos3. Nos explicara ""para que sirve hoy la politica"".",0
"Ahora si, hasta manana y recordad: se acerca el invierno...",0
"Es el 23 marzo el Dia Meteorologico Mundial, porque fue este dia en 1950 cuando entro en vigor el convenio por el que se establecio la OMM",0
Hoya las 09:00 horas participare en el debate de @EspejoPublico de Antena3TV,0
Portada QUE!  http://t.co/l8PEbXU2,0
El ritual #saisoibelearmatiropun,0
#Picasso sienta a #Malaga en el divan @teoleongross  http://t.co/9sHK79JO,0
Camino de Lagreo. Ultimo dia de campana electoral,0
Cierre de campana #elcambioabdaluz #malaga http://t.co/k5VkwLe6,0
http://t.co/NyzgG0zh,0
"Entonces, con la Ley de transparencia ?nos vamos a enterar de lo que cobran los sindicatos?",0
"#ElCambioAndaluz Arenas planteara anticipos reintegrables a 10 o 15 anos para Ayuntamientos ""en... http://t.co/6NrD28HO @javierarenas_pp",0
El gobierno aprobara una ley de transparencia http://t.co/giTEJeM6 arrinconada en los cajones por el ejecutivo del PSOE http://t.co/yddp4pcc,0
Hola London! http://t.co/H25iY7Ut,0
A ver sI adivinais donde estoy. http://t.co/VWYhonIm,0
"RT @namarty: @mariviromero Recordad el domingo se adelanta el reloj una hora, excepto en Andalucia que se adelanta 34 anos. #elcambioandaluz",0
"La campana de @javierarenas_pp : 6.150 kilometros, 319 propuestas y 48 entrevistas. http://t.co/kZmvjswb via @diario_sur",0
"Acabo de hacerme suscriptor de Mongolia, una nueva revista satirica que dara que hablar http://t.co/19ujzfGh",0
"?@PaquiVicente: Toxo: ""Por encima del derecho a trabajar, prevalece el derecho a la huelga"".Comunistas y socialistas de #Tw,?Me lo explican?",0
"Cuando la marea azul invade Espana, aqui tenemos la blanca y verde!!!",0
Comienza su intervencion en el acto de cierre de campana @javierarenas_pp . Siguelo en directo en http://t.co/OBTE5Cx2,0
El nino del avatar era mas listo y despierto que el adulto que hoy le pone. Y como los de @asuntosgarrido lo hablaba todo con la Z. AdioZ :),0
"?Tiene sentido la politica fiscal del Gobierno?, por Ignacio Conde-Ruiz  y Juan Rubio-Ramirez http://t.co/5mOejUzX",0
"!La primera buena noticia desde que empezo la crisis! ""Miss Espana cierra por quiebra - http://t.co/Sfe1fkAG - """,0
"Sabina anima a participar en el 29-M con el canto ""a la huelga madre"". Y Serrat tambien. ... http://t.co/t5TLMnXs",0
"Aqui, el protagonista de la cerveza. http://t.co/50OjLjKw",0
"@alfonsomerlos @MJFdz Perdon, Maria Jesus!!!!!",0
"Victoria del Real Madrid 5-1( dos Benzema, dos Ronaldo y uno Higuain) frente a la Real Sociedad",0
Ahora en @la1_tve (watching Amantes) http://t.co/uoP7B0fK,0
"Alguien ha visto ""Al borde del abismo""?Recomendable? O ""a olvidar""?",0
"Buenos dias , entoces ya son las 8?",0
"Discurso del Delegado de Fiestas Mayores,G.Serrano.Inicio dl Pregon #ssanta12.Directo n @giraldatv http://t.co/LclpzVeQ",0
?Hay futuro para la socialdemocracia?  EL PAIS comienza este debate con un texto de Sol Gallego-Diaz http://t.co/iU2HSpxu via @el_pais,0
GEOLOGIA | Bacterias en el Universo?Ha llegado vida a Marte procedente de la Tierra?http://t.co/d3jGOMA9,0
... e incluso al 12% de -arrf unm auo mmg ggn-,0
"Mucha tranquilidad entre los populares andaluces. Tambien en el circulo de Rajoy, desde donde no preven que llegue a Genova antes de las 8",0
"Esta misma noche, sin digestion de los resultados, Rajoy vuela a Seul, donde tendra un encuentro informal con Obama",0
Esta es la tienda. Calle Narvaez. Madrid http://t.co/woOMl86C,0
"A las 12h habia votado en las andaluzas un 10% menos que hace 4 anos. A las18h, un 12% menos",0
"Para analizar la participacion, no hay que comparar Almeria con Sevilla, si no dentro de cada provincia determinados municipios :) :) :)",0
Ahora 17personas concentradas en portal iglesia Elorrio para respaldar asesinos ETA.Gracias a dios cada vez son menos http://t.co/RojVi5DM,0
"Muniain, en la banda, en calzoncillos. Si, es un nino.",0
"En el III cuarto un buen LagunAro ha vuelto a meter 24. La defensa del Madrid patetica. Aun puede ganar, pero que falta de actitud.",0
"Andalucia tiene historicamente una de las tasas de participacion mas altas y Asturias, de las mas bajas del pais. Hoy se desploma en las 2",0
"#eleccionesandalucia en @giraldatv. Comienza Avance Informativo. A continuacion, Especial Elecciones con Patricia G. Mahamud #sevillahoy",0
"Guerra de encuestas! Canal Sur no da la mayoria absoluta al PP, y otras si.",0
"Sondeo de Ipsos Eco consulting en Andalucia: PP, 52-55 escanos. PSOE 45-48. IU- 8-10. La mayoria absoluta esta en 55 escanos.",0
Rajoy ya esta en Genova para seguir los resultados. Montoro estara en la sede de Sevilla junto con Arenas,0
Avance Canal Sur #malaga : PP 8-9 Psoe 6-7 IU 1-2 .,0
Los primeros resultados en Andalucia se conoceran a partir de las 20:50.,0
No se por que pero algo me dice que los datos van a ser mas favorables al @ppandaluz que el sondeo de Ipsos para Canal Sur,0
Esta tarde no he podido pasarme mucho por el barrio tuitero. Pero sigo aqui. @joseribagorda y yo os esperamos a las 21h en @informativost5,0
#5M Empiezan los resultados del escrutinio en #Astruias http://t.co/pQA7Cu8S,0
Para seguir los resultados de las elecciones andaluzas: http://t.co/8e1H2FvF,0
Moncloa apuesta por 57 escanos y ya deben tener primeras papeletas escrutadas. Pero no noto euforia.,0
#25M #Andalucia 23'15% escrutado PSOE 54 / PP 45  / 10 IU,0
"Oriol Pujol, el hereu. Nombrado secretario general del CDC.",0
"Cabe imaginar que Javier Arenas esta rezando mucho, a la Macarena... o a Sanchez Gordillo.#25M",0
Al 90% en Asturias: PSOE: 16; FAC: 13; PP: 10: IU: 5; UPyD:1.,0
Casi al 90% en Andalucia: PP: 50; PSOE: 47; IU: 12. Muy dificil ya la mayoria absoluta (55) para PP.,0
Ni un socialista pata negra despues de un fin de semana mano a mano con el chofer de Guerrero habria sonado con esto #25M #Andalucia,0
El #erragate sale gratis. Gana Rubalcaba o Chacon?,0
"Andalucia y Asturias frenan al PP. Sube IU, esta por ver si el PSOE entiende el voto critico y la urgencia de izquierda sensata y con ideas",0
"Si quieres un movil nuevo, te lo compras  http://t.co/nSaNYyek via @el_pais",0
En menos de 100 dias!,0
Buenos dias. Comenzamos semana politica clave: resaca 25M- foto con Obama - huelga general - presupuestos.,0
Portada ABC http://t.co/jnOGgot2 ...,0
La entrevista que me ha hecho @conla_A como capitana de @Las_termitasfc http://t.co/wPlqWpjK,0
"Pablo, intento responderte a tu mensaje pero no me lo permite. ?De que calle se trata?",0
Jose Maria Brunet nos da su vision sobre las autonomicas de ayer @TelediarioInter a las 3 de la tarde.,0
"Recortando, pegando y dibujando... http://t.co/r4XkgIl3",0
...y manana prometo ser bueno y no reirme... Cono!!! que hago entonces con @lamiradacitrica @MoristoMehide1 y @ElExpecial? Dios que sinvivir,0
A eso del uso de un #hashtag para seguir un programa de television o una serie lo llaman #socialTV,0
Portada La Razon http://t.co/ZQLLjJoU ...,0
"La anecdota del encuentro Rajoy-Obama, es la disculpa del presidente americano a Rajoy por no hablar espanol.",0
Hemos roto el bipartidismo porque ahora jugamos todos. Se entiende que Monti diga que Espana preocupa. Es obvio que a los mercados. #29M,0
"Veo a la derecha muy molesta con el resultado en Andalucia y Asturies, al tiempo que a un PSOE ansioso. Nosotros estamos  tranquilos.",0
Hoy Comite @ppandaluz con @javierarenas_pp (@ cordoba) http://t.co/NkXGVBOs,0
"Parroquia de Santo domingo de la calzada, sector 6 #CanadaReal  http://t.co/ERswrNUL",0
"El Festival de #Malaga baja su gasto un 11,5 % al reducir algunas actividades http://t.co/mRsYk9oM",0
?Dara Rajoy la rueda de prensa del viernes? ?Deberia?,0
"Intervencion de @anapastorPP ministra de Fomento en Senado, confirmando #AVE a Talavera en el eje  #Madrid-Extremadura http://t.co/gCXthIo7",0
En la clausura del programa de formacion y empleo Redes #sevillahoy http://t.co/JMtILS2o,0
"CSIF se felicita de q solo les hayan congelado; el gob cat, molesto x quedarse solo. Lo comentamos @Godivaciones en @TelediarioInter 20:30",0
?Liberar a Otegui? @MariateDiez contara lo que se dice en los pasillos del Congreso. @TelediarioInter 20:30,0
"!Como estoy de sensible (o de cegato)! He visto en el twitter Fulanito de Tal te ""ha agredido""... y no, era ""agregado""",0
"Final, Apoel 0-3 Real Madrid.",0
Buenos dias!,0
Portada Marca http://t.co/FDB5qgnV ...,0
Que es un exito en la huelga para los sindicatos? Servira para algo? Forzaran al gobierno a negociar? UGT y CCOO hoy en #losdesayunosdetve,0
"Arrancamos! @cmsaleelsol: Hoy en la mesa de trabajo de @ABCPuntoRadio: @SalomeGa, @girauta, @germanyanke y Jaime Gonzalez",0
Derecho tanto a hacer huelga como a no hacerla.,0
El viernes conoceremos las cifras de la huelga y de los nuevos presupuestos. A ver si las primeras modifican las segundas. #29MHG,0
Video Blog!!!!http://blogs.antena3.com/videoblog-buenafuente/nombre-programa-buenas-noches-y-buenafuente_2012032800057.html,0
Yo manana voy a trabajar.,0
#yotrabajomanana,0
"Monti, primer ministro de Italia, dice que la crisis en la zona euro 'casi ha terminado'. http://t.co/3hQlkCgW",0
En Directo en #ForoABC con Guindos. Los presupuestos q nos esperan el viernes @TelediarioInter a las 3,0
El Supremo juzga a Otegui. repasamos los que han apoyado su liberacion @TelediarioInter 20:30,0
"Por la cuenta que os tiene ""@LostirantesdePJ: podemos afirmar de modo categorico y sin rubor alguno, que manana no vamos a hacer huelga.""",0
Para los que preguntais. Manana solo se emitiran en TVE los telediarios como servicios minimos pactados entre direccion y sindicatos.,0
!A las mariscadas!,0
http://t.co/xamBWI0d,0
El Gobierno informara sobre el desarrollo de la huelga general en una primera comparecencia a las 6h http://t.co/GOAsCXCC via Interior,0
Portada La Vanguardia http://t.co/WMnsQUg8 ...,0
Ahi estaremos. http://t.co/tOWCdtKX,0
Ambiente en Gran Via http://t.co/2DWu1pi4,0
CCOO y UGT dicen que en obras de edificacion la mayoria sigue la huelga (EFE),0
Los Campeonatos de Espana de Natacion comenzaron esta manana con normalidad en el Centro Acuatico de Malaga (EFE),0
Segun UGT: La huelga en Cataluna es generalizada en industria y transporte publico (EFE),0
He corrido 3.63 kmg http://t.co/00W5Eh53,0
Tendra algo que ver l donacion en 2003 d 140.000 EUR a CDC de las concesionarias d #ITV con l concesion otorgada en 2003? http://t.co/k0jXkoap,0
Manifiesto del #PSOE ante la huelga http://t.co/rt6r7mrW,0
"Hoy Especial #enhuelga @13tv_AlDia de 20.30 a 22.15 y Especial @DHAM_13tv de 22.55 a 01.15... en directo, non stop... a la japonesa",0
"En la calle Hortaleza, muchos comercios han echado la persiana. Los chinos, todos abiertos...",0
En directo en el 24horas la ministra de trabajo.,0
La ministra de trabajo asegura que el consumo energetico es mayor que en las dos convocatorias de huelga previas #29M,0
"Que gracias , a mi si me ha pasado estos dias!  La sequia nos carga de electricidad http://t.co/GWgAK1tu via @antena3com",0
Terminada la comida...fotito al canto!! En macumba yo soy bohemia!!!! http://t.co/fypDVJQQ,0
Estoy en la manifestacion de Madrid. Sin duda hay muchisima mas gente que en la anterior huelga general.,0
"El TC solo estima 3recursos a presos de ETA por la 'Parot'. Casi 30 son rechazados, pero aun queda revisar otros tantos http://t.co/CDmCW0UU",0
"""Mucha gente"" no es un concepto muy tecnico. Pero es que hemos querido volver a medir: 170.000 asistentes en Madrid segun nuestros ...",0
"Dicen que los sindicalistas estan anticuados, pero la mitad de los que rodean a Toxo y Mendez estan tuiteando. #29M",0
Calle Consell de Cent. Bcn http://t.co/3nCnnxkP,0
Que me decis? 4-2!!!!!,0
"Hoy publico en mi blog un nuevo Post ""29-M"". Espero vuestras opiniones. http://t.co/qdAoGwXf",0
El IBI en @malaga  podra pagarse en cuatro plazos http://t.co/stqXfhu7,0
"Lo importante es que manana tras la huelga seamos capaces cada uno desde su responsabilidad, de acertar. Me preocupa el nivel de algunos.",0
"Buenos dias. Coincido con el Papa en criticar a quienes ""encerrandose en su verdad intentan imponerla"" al resto aun con insultos en la onda.",0
Portada El Mundo http://t.co/7Nt7uIB8 ...,0
Portada Que - Madrid http://t.co/xm0tz5R5 ...,0
"RT @MartinChamoso: @BasesenRed Certera descripcion, suscribo como militante PSOE #BasesenPie @sevillajordi http://t.co/g16UlxFm via @el_pais",0
"Una huelga de ""baja intensidad"" que relaja la presion sobre Rajoy - Dos Palabras http://t.co/zR6Iaae9 via @elconfidencial",0
A las diez @EDCHrne habla @marcsala76 con @alegriamuda sobre Mario y autismo,0
"He publicado 3 fotos en Facebook en el album ""R.C.D Mallorca - F.C. Barcelona 2012"". http://t.co/MYFHWBIf",0
Os dejo una reflexion tras el 29M por si quereis hacer RT. Gracias http://t.co/R1BRiV8g,0
"RT @EDCHrne: El lunes hablamos con @sevillajordi de ""Para que sirve hoy la politica"" y Maria Bollain nos presenta su vision de La Regenta.",0
.@UPyD plantea al @PSOE un gobierno de concentracion para Asturias   http://t.co/kg1Co3cG,0
"""Los BRICS alzan la voz"": nuevo post de mi blog ""El Ojo y el Parpado""  http://t.co/2kirfXCQ",0
Gran expectacion en La Moncloa. Esperando los recortes #CMin http://t.co/yRFj1flo,0
"#PGE La vicepresidenta va preparando el terreno: ""situacion limite y si hubiera sido otra, las decisiones serian muy diferentes""",0
En el blog: La voluntad de caminar juntos http://t.co/8XJ6pdHt,0
El ajuste es de 27.300 millones de euros,0
"Hoy m acompanan en @13tv_AlDia @13television Pilar Gomez, Montse Suarez, Enrique Martinez y Ana Pardo de Vera...",0
Comiendo con mis hermanos @3gerardpique y @cesc4official. Moc moc http://t.co/zFf732S3,0
Cambios en el impuesto de sociedades http://t.co/YLANQFt2,0
Carta con lupa. Lo mashhhh. #NoEsMenuParaViejos http://t.co/Yx4nMn0p,0
Se va a reducir un 20% las subvenciones a los partidos politicos,0
Estos son los twitters oficiales de los #NumerosUno. !Siguelos! http://t.co/dGCrYz3i,0
Comenzamos la Junta Directiva del @ppmalaga @eliasbendodo @margadcm @Francissalado http://t.co/Qo8QIr0p,0
"Un Gobierno de izdas bajo los impuestos a las grandes empresas y un Gobierno de dchas se los vuelve a subir, es este el mundo al reves?",0
http://t.co/8vkWw9u2 via @GFVara,0
Voy a verme ahora con la Federacion de sociedades musicales de la Comunidad Valenciana,0
la Justicia avala la prohibicion de la delegada del Gobierno de Madrid @ccifuentes de prohibir la marcha atea el jueves santo.,0
En casa !! http://t.co/VwaqsSMw,0
RT @chiquicano Me apetecen pipas peladas,0
Bdias. Hoy ha tocado madrugar. Mi Carta de manana sera provocadora. Espero que os guste. ?Que os parece el primer Presupuesto de Rajoy?,0
Hoy Pleno en @malaga   @ Ayuntamento Malaga http://t.co/RdBAdOuK,0
Esta noche en art deco ponferrada chicos!! http://t.co/nrlWnJqK,0
"Se puede discrepar,pero solido.Washington Monthly - We Can Live with a Nuclear Iran http://t.co/yUVKsizt",0
"Hoy, 31 de marzo, la hora del planeta. Apaga todas las luces y aparatos electricos de 20.30 a 21.30h. #horadelplaneta",0
"Consolida la empresa, supera  objetivos, bate a la competencia ?reconocimiento? Ninguneo y  miseria para administrar. Como no va a irse SG?",0
Almuerzo! 1 esparrago je je je http://t.co/42iKoaxq,0
"Top secret ""@crespo_ignacio: @pedroj_ramirez A mi lo que me gustaria saber es donde estas. Curiosidad periodistica.""",0
#viacrucisValle http://t.co/QHC01bXJ,0
Rajoy podria haber hecho lo mismo pero con un gravamen del 70 por ciento y tendria mi apoyo si ademas lo enviara al fiscal.,0
Naturaleza!  #Hipstamatic #JohnS #Blanko http://t.co/X1cLQQqh,0
Se me ha ido el santo al cielo. !El bano y la cena de la nina! Hasta luego : ),0
Con  #lahoradelplaneta http://t.co/tYNEkbIo,0
"""@itxudiaz:  o bueno. Segun se mire.""Muy cierto!!!",0
"En 2 segundos lo q otros tardan 1 mes. RT @elmundo: Amancio Ortega ha ganado 448 euros cada segundo esta semana http://t.co/FdfHYdT1""",0
No olvideis que todos los dias pongo videos en mi facebook (en mi bio)  de los musicos que estan participando en ... http://t.co/sDAwyhoi,0
"""Los sindicatos del siglo XXI"", el epilogo de hoy en #ePeriodico.http://t.co/f4ZFB9HK",0
Oh! RT @riccartes: me inpira mucho para hacer una pequena historia ilustrada.Mira mi web a ver si te gustan mis dibujos http://t.co/6Fj5NI4p,0
Ahi lo tienes. http://t.co/zM6p0QMM  RT @marolaginer como puedo rescatar un articulo: Por que no te cogo el telefono? Gracias.,0
Ya en el parking del aeropuerto esperando para entrar en Directo con Isabel Gemio en Onda Cero!,0
Silencio Blanco en la Amargura #ssanta12 http://t.co/t0YBMK6J,0
Un abrazo para todas las hermandades que se queden sin hacer estacion de penitencia y para sus nazarenos y costaleros,0
